Date,Origin Airport,Origin City,Origin Country,Destination Airport,Destination City,Destination Country,Total Volume,Direct Volume,Destination Lat,Destination Long,Origin Lat,Origin Long
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Fort Lauderdale/Hollywood International Airport, FL, US",Fort Lauderdale,United States,4,0,26.1,-80.1,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Fort Wayne International Airport, IN, US",Fort Wayne,United States,4,0,41.1,-85.1,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Cleveland-Hopkins International Airport, OH, US",Cleveland,United States,4,0,41.5,-81.7,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Cleveland-Hopkins International Airport, OH, US",Cleveland,United States,4,0,41.5,-81.7,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Louisville International Airport, KY, US",Louisville,United States,4,0,38.3,-85.8,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"La Guardia Airport, NY, US",New York,United States,4,0,40.7,-74.0,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Logan International Airport, MA, US",Boston,United States,4,0,42.4,-71.1,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Gallatin Field Airport, MT, US",Bozeman,United States,4,0,45.7,-111.0,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Chicago O'Hare International Airport, IL, US",Chicago,United States,4,0,41.9,-87.7,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Norman Y. Mineta San José International Airport, CA, US",San Jose,United States,4,0,37.3,-121.9,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"John Wayne Airport-Orange County, CA, US",Santa Ana,United States,4,0,33.7,-117.9,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Joe Foss Field, SD, US",Sioux Falls,United States,4,0,43.5,-96.7,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Tampa International Airport, FL, US",Tampa,United States,4,0,27.9,-82.5,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Palm Beach International Airport, FL, US",West Palm Beach,United States,4,0,26.7,-80.1,31.3,-92.4
May-2020,"Alexandria International Airport, LA, US",Alexandria,United States,"Wilmington International Airport, NC, US",Wilmington,United States,4,0,34.2,-77.9,31.3,-92.4
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Birmingham–Shuttlesworth International Airport, AL, US",Birmingham,United States,4,0,33.5,-86.8,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Birmingham–Shuttlesworth International Airport, AL, US",Birmingham,United States,4,0,33.5,-86.8,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Augusta Regional Airport, GA, US",Augusta,United States,4,0,33.5,-82.0,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Joe Foss Field, SD, US",Sioux Falls,United States,4,0,43.5,-96.7,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Springfield-Branson National Airport, MO, US",Springfield,United States,4,0,37.2,-93.3,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Tallahassee Regional Airport, FL, US",Tallahassee,United States,4,0,30.4,-84.3,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Eglin Air Force Base, FL, US",Valparaiso,United States,4,0,30.5,-86.5,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Roswell Industrial Air Center Airport, NM, US",Roswell,United States,4,0,33.4,-104.5,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Richmond International Airport, VA, US",Richmond,United States,4,0,37.6,-77.5,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Wichita Mid-Continent Airport, KS, US",Wichita,United States,4,0,37.7,-97.3,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Northwest Florida Beaches International Airport, FL, US",Panama City,United States,4,0,30.2,-85.7,32.5,-93.8
May-2020,"Shreveport Regional Airport, LA, US",Shreveport,United States,"Sarasota / Bradenton International Airport, FL, US",Sarasota/Bradenton,United States,4,0,27.4,-82.6,32.5,-93.8
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Wichita Mid-Continent Airport, KS, US",Wichita,United States,4,0,37.7,-97.3,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Newark Liberty International Airport, NY, US",New York,United States,4,0,40.7,-74.0,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Savannah International Airport, GA, US",Savannah,United States,4,0,32.1,-81.1,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Fort Lauderdale/Hollywood International Airport, FL, US",Fort Lauderdale,United States,4,0,26.1,-80.1,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Corpus Christi International Airport, TX, US",Corpus Christi,United States,4,0,27.8,-97.4,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Casper–Natrona County International Airport, WY, US",Casper,United States,4,0,42.9,-106.3,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"El Paso International Airport, TX, US",El Paso,United States,4,0,31.8,-106.5,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Greenville–Spartanburg International Airport, SC, US",Greenville,United States,4,0,34.9,-82.4,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Louisville International Airport, KY, US",Louisville,United States,4,0,38.3,-85.8,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Memphis International Airport, TN, US",Memphis,United States,4,0,35.1,-90.0,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"General Mitchell International Airport, WI, US",Milwaukee,United States,4,0,43.0,-87.9,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Minot International Airport, ND, US",Minot,United States,4,0,48.2,-101.3,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Richmond International Airport, VA, US",Richmond,United States,4,0,37.6,-77.5,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Jacksonville International Airport, FL, US",Jacksonville,United States,4,0,30.3,-81.7,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Palm Springs International Airport, CA, US",Palm Springs,United States,4,0,33.8,-116.5,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Burbank Bob Hope Airport, CA, US",Burbank,United States,4,0,34.2,-118.4,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Colorado Springs Airport, CO, US",Colorado Springs,United States,4,0,38.8,-104.8,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Fort Smith Municipal Airport, AR, US",Fort Smith,United States,4,0,35.4,-94.4,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Durango–La Plata County Airport, CO, US",Durango,United States,4,0,37.3,-107.9,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Charleston International Airport, SC, US",Charleston,United States,4,0,32.8,-79.9,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Grand Junction Regional Airport, CO, US",Grand Junction,United States,4,0,39.1,-108.6,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Bradley International Airport, CT, US",Hartford,United States,4,0,41.8,-72.7,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Elko Regional Airport, NV, US",Elko,United States,4,0,40.8,-115.8,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Hector International Airport, ND, US",Fargo,United States,4,0,46.9,-96.8,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"John Glenn Columbus International Airport, OH, US",Columbus,United States,4,0,40.0,-83.0,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Chicago O'Hare International Airport, IL, US",Chicago,United States,4,0,41.9,-87.7,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Hartsfield-Jackson Atlanta International Airport, GA, US",Atlanta,United States,4,0,33.7,-84.4,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"The Eastern Iowa Airport, IA, US",Cedar Rapids,United States,4,0,42.0,-91.6,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Buffalo Niagara International Airport, NY, US",Buffalo,United States,4,0,42.9,-78.9,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Logan International Airport, MA, US",Boston,United States,4,0,42.4,-71.1,30.2,-92.0
May-2020,"Lafayette Regional Airport, LA, US",Lafayette,United States,"Baltimore-Washington International Airport, MD, US",Baltimore,United States,4,0,39.3,-76.6,30.2,-92.0
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Reno/Tahoe International Airport, NV, US",Reno,United States,4,0,39.5,-119.8,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"La Guardia Airport, NY, US",New York,United States,4,0,40.7,-74.0,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Northwest Arkansas Regional Airport, AR, US",Fayetteville,United States,4,0,36.1,-94.2,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Fresno Yosemite International Airport, CA, US",Fresno,United States,4,0,36.7,-119.8,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Anchorage International Airport, AK, US",Anchorage,United States,4,0,61.2,-149.9,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Norman Y. Mineta San José International Airport, CA, US",San Jose,United States,4,0,37.3,-121.9,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"John Wayne Airport-Orange County, CA, US",Santa Ana,United States,4,0,33.7,-117.9,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"San Francisco International Airport, CA, US",San Francisco,United States,4,0,37.8,-122.4,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Rick Husband Amarillo International Airport, TX, US",Amarillo,United States,4,0,35.2,-101.8,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Savannah International Airport, GA, US",Savannah,United States,4,0,32.1,-81.1,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Savannah International Airport, GA, US",Savannah,United States,4,0,32.1,-81.1,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Rio Grande Valley International Airport, TX, US",Harlingen,United States,4,0,26.2,-97.7,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Roanoke Regional Airport-Woodrum Field, VA, US",Roanoke,United States,4,0,37.3,-79.9,30.2,-93.2
May-2020,"Lake Charles Regional Airport, LA, US",Lake Charles,United States,"Laredo International Airport, TX, US",Laredo,United States,4,0,27.5,-99.5,30.2,-93.2
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Daytona Beach International Airport, FL, US",Daytona Beach,United States,4,0,29.2,-81.0,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Bethel Airport, AK, US",Bethel,United States,4,0,60.8,-161.8,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Aspen–Pitkin County Airport, CO, US",Aspen,United States,4,0,39.2,-106.8,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Melbourne International Airport, FL, US",Melbourne,United States,4,0,28.1,-80.6,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Dannelly Field, AL, US",Montgomery,United States,4,0,32.4,-86.3,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Sacramento International Airport, CA, US",Sacramento,United States,4,0,38.6,-121.5,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"San Diego International Airport, CA, US",San Diego,United States,4,0,32.7,-117.2,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Santa Barbara Municipal Airport, CA, US",Santa Barbara,United States,4,0,34.4,-119.7,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Erie International Airport, PA, US",Erie,United States,4,0,42.1,-80.1,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Charlotte Douglas International Airport, NC, US",Charlotte,United States,4,0,35.2,-80.8,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Chicago Midway International Airport, IL, US",Chicago,United States,4,0,41.9,-87.7,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Ronald Reagan Washington National Airport, DC, US",Washington,United States,4,0,38.9,-77.0,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Gallatin Field Airport, MT, US",Bozeman,United States,4,0,45.7,-111.0,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Seattle-Tacoma International Airport, WA, US",Seattle,United States,4,1,47.6,-122.3,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"San Antonio International Airport, TX, US",San Antonio,United States,4,0,29.4,-98.5,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Rogue Valley International - Medford Airport, OR, US",Medford,United States,4,0,42.3,-122.9,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Missoula International Airport, MT, US",Missoula,United States,4,0,46.9,-114.0,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Tri-Cities Airport, WA, US",Pasco,United States,4,0,46.2,-119.1,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Will Rogers World Airport, OK, US",Oklahoma City,United States,4,0,35.5,-97.5,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Daniel K. Inouye International Airport, HI, US",Honolulu,United States,4,0,21.3,-157.9,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Ithaca Tompkins Regional Airport, NY, US",Ithaca,United States,4,0,42.4,-76.5,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Ithaca Tompkins Regional Airport, NY, US",Ithaca,United States,4,0,42.4,-76.5,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"Hilton Head Airport, SC, US",Hilton Head Island,United States,4,0,32.2,-80.8,30.0,-90.1
May-2020,"Louis Armstrong New Orleans International Airport, LA, US",New Orleans,United States,"George Bush Intercontinental Airport, TX, US",Houston,United States,4,4,29.8,-95.4,30.0,-90.1
